Fixed in,Bug Report,CVE ID,Advisory Impact,Announced,Description,NVD Publish Date,CWE,CVSS2 Severity,Affected Versions
firefox22,https://bugzilla.mozilla.org/show_bug.cgi?id=865883,CVE-2013-1683,Critical,"June 25, 2013","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",06/25/2013,CWE-noinfo,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,20.0.1,<=21.0"
firefox22,https://bugzilla.mozilla.org/show_bug.cgi?id=876458,CVE-2013-1683,Critical,"June 25, 2013","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",06/25/2013,CWE-noinfo,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,20.0.1,<=21.0"
firefox22,https://bugzilla.mozilla.org/show_bug.cgi?id=877287,CVE-2013-1683,Critical,"June 25, 2013","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",06/25/2013,CWE-noinfo,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,20.0.1,<=21.0"
firefox22,https://bugzilla.mozilla.org/show_bug.cgi?id=834732,CVE-2013-1683,Critical,"June 25, 2013","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",06/25/2013,CWE-noinfo,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,20.0.1,<=21.0"
firefox22,https://bugzilla.mozilla.org/show_bug.cgi?id=822941,CVE-2013-1683,Critical,"June 25, 2013","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",06/25/2013,CWE-noinfo,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,20.0.1,<=21.0"
firefox22,https://bugzilla.mozilla.org/show_bug.cgi?id=851418,CVE-2013-1683,Critical,"June 25, 2013","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",06/25/2013,CWE-noinfo,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,20.0.1,<=21.0"
firefox22,https://bugzilla.mozilla.org/show_bug.cgi?id=846615,CVE-2013-1683,Critical,"June 25, 2013","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",06/25/2013,CWE-noinfo,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,20.0.1,<=21.0"
firefox22,https://bugzilla.mozilla.org/show_bug.cgi?id=862182,CVE-2013-1683,Critical,"June 25, 2013","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",06/25/2013,CWE-noinfo,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,20.0.1,<=21.0"
firefox22,https://bugzilla.mozilla.org/show_bug.cgi?id=865569,CVE-2013-1683,Critical,"June 25, 2013","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",06/25/2013,CWE-noinfo,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,20.0.1,<=21.0"
firefox22,https://bugzilla.mozilla.org/show_bug.cgi?id=863454,CVE-2013-1683,Critical,"June 25, 2013","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",06/25/2013,CWE-noinfo,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,20.0.1,<=21.0"
firefox21,https://bugzilla.mozilla.org/show_bug.cgi?id=818454,CVE-2013-1676,Critical,"May 14, 2013","Security researcher <strong>Abhishek Arya</strong> (Inferno) of the Google
Chrome Security Team used the Address Sanitizer tool to discover a series of
use-after-free, out of bounds read, and invalid write problems rated as moderate
to critical as security issues in shipped software. Some of these issues are
potentially exploitable, allowing for remote code execution. We would also like
to thank Abhishek for reporting additional use-after-free flaws in
<code>dir=auto</code> code introduced during Firefox development. These were
fixed before general release.",05/16/2013,CWE-119,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,<=20.0.1"
firefox21,https://bugzilla.mozilla.org/show_bug.cgi?id=826163,CVE-2013-1677),Critical,"May 14, 2013","Security researcher <strong>Abhishek Arya</strong> (Inferno) of the Google
Chrome Security Team used the Address Sanitizer tool to discover a series of
use-after-free, out of bounds read, and invalid write problems rated as moderate
to critical as security issues in shipped software. Some of these issues are
potentially exploitable, allowing for remote code execution. We would also like
to thank Abhishek for reporting additional use-after-free flaws in
<code>dir=auto</code> code introduced during Firefox development. These were
fixed before general release.",-,-,-,-
firefox21,https://bugzilla.mozilla.org/show_bug.cgi?id=839745,CVE-2013-1678,Critical,"May 14, 2013","Security researcher <strong>Abhishek Arya</strong> (Inferno) of the Google
Chrome Security Team used the Address Sanitizer tool to discover a series of
use-after-free, out of bounds read, and invalid write problems rated as moderate
to critical as security issues in shipped software. Some of these issues are
potentially exploitable, allowing for remote code execution. We would also like
to thank Abhishek for reporting additional use-after-free flaws in
<code>dir=auto</code> code introduced during Firefox development. These were
fixed before general release.",05/16/2013,CWE-119,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,<=20.0.1"
firefox21,https://bugzilla.mozilla.org/show_bug.cgi?id=848237,CVE-2013-1679,Critical,"May 14, 2013","Security researcher <strong>Abhishek Arya</strong> (Inferno) of the Google
Chrome Security Team used the Address Sanitizer tool to discover a series of
use-after-free, out of bounds read, and invalid write problems rated as moderate
to critical as security issues in shipped software. Some of these issues are
potentially exploitable, allowing for remote code execution. We would also like
to thank Abhishek for reporting additional use-after-free flaws in
<code>dir=auto</code> code introduced during Firefox development. These were
fixed before general release.",05/16/2013,CWE-399,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,<=20.0.1"
firefox21,https://bugzilla.mozilla.org/show_bug.cgi?id=850931,CVE-2013-1680,Critical,"May 14, 2013","Security researcher <strong>Abhishek Arya</strong> (Inferno) of the Google
Chrome Security Team used the Address Sanitizer tool to discover a series of
use-after-free, out of bounds read, and invalid write problems rated as moderate
to critical as security issues in shipped software. Some of these issues are
potentially exploitable, allowing for remote code execution. We would also like
to thank Abhishek for reporting additional use-after-free flaws in
<code>dir=auto</code> code introduced during Firefox development. These were
fixed before general release.",05/16/2013,CWE-119,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,<=20.0.1"
firefox21,https://bugzilla.mozilla.org/show_bug.cgi?id=851781,CVE-2013-1681,Critical,"May 14, 2013","Security researcher <strong>Abhishek Arya</strong> (Inferno) of the Google
Chrome Security Team used the Address Sanitizer tool to discover a series of
use-after-free, out of bounds read, and invalid write problems rated as moderate
to critical as security issues in shipped software. Some of these issues are
potentially exploitable, allowing for remote code execution. We would also like
to thank Abhishek for reporting additional use-after-free flaws in
<code>dir=auto</code> code introduced during Firefox development. These were
fixed before general release.",05/16/2013,CWE-399,10.0 HIGH,"19.0,19.0.1,19.0.2,20.0,<=20.0.1"
firefox21,https://bugzilla.mozilla.org/show_bug.cgi?id=866825,CVE-2013-1675,High,"May 14, 2013","Mozilla community member <strong>Ms2ger</strong> discovered that some
<code>DOMSVGZoomEvent</code> functions are used without being properly
initialized, causing uninitialized memory to be used when they are called by web
content. This could lead to a information leakage to sites depending on the
contents of this uninitialized memory.
",05/16/2013,CWE-119,4.3 MEDIUM,"19.0,19.0.1,19.0.2,20.0,<=20.0.1"
firefox21,https://bugzilla.mozilla.org/show_bug.cgi?id=860971,CVE-2013-1674,Critical,"May 14, 2013","Security researcher <strong>Nils</strong> reported a use-after-free when
resizing video while playing. This could allow for arbitrary code execution.
",05/16/2013,CWE-399,9.3 HIGH,"19.0,19.0.1,19.0.2,20.0,<=20.0.1"
firefox21,https://bugzilla.mozilla.org/show_bug.cgi?id=854088,CVE-2013-1673,High,"May 14, 2013","Security researcher <strong>Robert Kugler</strong> discovered that in some
instances the Mozilla Maintenance Service on Windows will be vulnerable to some
previously fixed privilege escalation attacks that allowed for local privilege
escalation. This was caused by the Mozilla Updater not updating Windows Registry
entries for the Mozilla Maintenance Service, which fixed the earlier issues
present if Firefox 12 had been installed. New installations of Firefox after
version 12 are not affected by this issue. Local file system access is necessary
in order for this issue to be exploitable and it cannot be triggered through web
content.
",05/16/2013,CWE-264,6.9 MEDIUM,"19.0,19.0.1,19.0.2,20.0,<=20.0.1"
firefox21,https://bugzilla.mozilla.org/show_bug.cgi?id=748764,CVE-2012-1942,High,"May 14, 2013","Security researcher <strong>Robert Kugler</strong> discovered that in some
instances the Mozilla Maintenance Service on Windows will be vulnerable to some
previously fixed privilege escalation attacks that allowed for local privilege
escalation. This was caused by the Mozilla Updater not updating Windows Registry
entries for the Mozilla Maintenance Service, which fixed the earlier issues
present if Firefox 12 had been installed. New installations of Firefox after
version 12 are not affected by this issue. Local file system access is necessary
in order for this issue to be exploitable and it cannot be triggered through web
content.
",06/05/2012,CWE-264,7.2 HIGH,12.0
firefox21,https://bugzilla.mozilla.org/show_bug.cgi?id=850492,CVE-2013-1672,High,"May 14, 2013","Security researcher <strong>Seb Patane</strong> reported an issue with the
Mozilla Maintenance Service on Windows. This issue allows unprivileged users to
local privilege escalation through the system privileges used by the service
when interacting with local malicious software. This allows the user to bypass
integrity checks leading to local privilege escalation. Local file system access
is necessary in order for this issue to be exploitable and it cannot be
triggered through web content. 
",05/16/2013,CWE-264,6.9 MEDIUM,"19.0,19.0.1,19.0.2,20.0,<=20.0.1"
firefox21,https://bugzilla.mozilla.org/show_bug.cgi?id=842255,CVE-2013-1671,Moderate,"May 14, 2013",Mozilla security researcher <strong>moz_bug_r_a4</strong> reported a mechanism to exploit the <code>&lt;input&gt;</code> control when set to the <code>file</code> type in order to get the full path. This can lead to information leakage and could be combined with other exploits to target attacks on the local file system.,05/16/2013,CWE-20,4.3 MEDIUM,"19.0,19.0.1,19.0.2,20.0,<=20.0.1"
