Fixed in,Bug Report,CVE ID,Advisory Impact,Announced,Description,NVD Publish Date,CWE,CVSS2 Severity,Affected Versions,Bug Status,Bug Report Severity,Bug Open Date,Bug Close Date,Affected Files
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=797163,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,VERIFIED FIXED,critical,1349215551,1351118391,-
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=760887,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,RESOLVED FIXED,normal,1338692324,1343248216,-
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=774953,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,VERIFIED FIXED,critical,1342571780,1344949502,js/src/jsobj.cpp
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=791601,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,VERIFIED FIXED,critical,1347847667,1347971677,layout/generic/nsTextFrameThebes.cpp
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=781859,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,VERIFIED FIXED,critical,1344619386,1351047798,js/src/methodjit/Compiler.cpp
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=788822,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,VERIFIED FIXED,major,1346881594,1351047768,js/src/jsinfer.cpp
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=765409,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,VERIFIED FIXED,critical,1339803629,1347077895,layout/generic/nsInlineFrame.cpp
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=780778,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,RESOLVED FIXED,normal,1344297438,1349315898,"dom/indexedDB/IDBObjectStore.cpp,dom/indexedDB/IDBCursor.cpp,dom/indexedDB/IDBIndex.cpp"
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=784404,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,RESOLVED FIXED,critical,1345570022,1346199751,dom/devicestorage/DeviceStorageRequestParent.cpp
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=789075,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,RESOLVED FIXED,critical,1346946385,1350379648,"gfx/thebes/gfxUtils.cpp,content/media/webm/nsWebMReader.cpp"
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=793253,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,RESOLVED FIXED,normal,1348252596,1348402000,-
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=795281,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,RESOLVED FIXED,normal,1348833336,1350582203,toolkit/components/url-classifier/nsUrlClassifierProxies.cpp
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=798678,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,RESOLVED FIXED,normal,1349487862,1350582568,"js/src/jsweakmap.cpp,js/src/jsfriendapi.cpp,content/base/src/nsContentUtils.cpp,js/src/jspropertytree.cpp,js/src/jsproxy.cpp,xpcom/base/nsCycleCollector.cpp,js/xpconnect/src/nsXPConnect.cpp"
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=787089,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,RESOLVED FIXED,critical,1346341307,1346899666,"layout/generic/nsObjectFrame.cpp,layout/generic/nsSubDocumentFrame.cpp,layout/base/nsPresShell.cpp,layout/base/nsCSSFrameConstructor.cpp,layout/base/nsPresContext.cpp,layout/generic/nsGfxScrollFrame.cpp"
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=793848,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,RESOLVED FIXED,critical,1348522706,1350823133,layout/base/nsCSSFrameConstructor.cpp
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=805957,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,RESOLVED FIXED,normal,1351284393,1352242794,"content/canvas/src/nsCanvasRenderingContext2D.cpp,content/canvas/src/CanvasRenderingContext2D.cpp,content/canvas/src/nsCanvasRenderingContext2DAzure.cpp,widget/android/AndroidBridge.cpp,content/canvas/src/DocumentRendererChild.cpp"
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=802168,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,RESOLVED FIXED,normal,1350400758,1350958236,"image/src/RasterImage.cpp,image/src/Decoder.cpp"
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=736537,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,RESOLVED FIXED,normal,1331921352,1352141425,-
firefox17,https://bugzilla.mozilla.org/show_bug.cgi?id=809674,"
",Critical,"November 20, 2012","Mozilla developers identified and fixed several memory safety bugs in the
browser engine used in Firefox and other Mozilla-based products. Some of these
bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",-,-,-,-,VERIFIED FIXED,critical,1352334500,1353030395,js/xpconnect/src/XPCWrappedJSClass.cpp
firefox16.0.2,https://bugzilla.mozilla.org/show_bug.cgi?id=800666,CVE-2012-4194,Critical,"October 26, 2012","Mozilla has fixed a number of issues related to the <code>Location</code> object in order to enhance overall security. Details for each of the current fixed issues are below.

",10/29/2012,CWE-79,4.3 MEDIUM,<16.0.2,RESOLVED FIXED,normal,1350003812,1351114043,-
firefox16.0.1,https://bugzilla.mozilla.org/show_bug.cgi?id=720619,CVE-2012-4193,Critical,"October 11, 2012","Mozilla security researcher <strong>moz_bug_r_a4</strong> reported a regression where security wrappers are unwrapped without doing a security check in <code>defaultValue()</code>. This can allow for improper access to the <code>Location</code> object. In versions 15 and earlier of affected products, there was also the potential for arbitrary code execution. 
",10/12/2012,CWE-346,6.8 MEDIUM,<16.0.1,VERIFIED FIXED,normal,1327389646,1347414775,js/src/jswrapper.cpp
firefox16.0.1,https://bugzilla.mozilla.org/show_bug.cgi?id=799952,CVE-2012-4192,Critical,"October 11, 2012","Mozilla security researcher <strong>moz_bug_r_a4</strong> reported a regression where security wrappers are unwrapped without doing a security check in <code>defaultValue()</code>. This can allow for improper access to the <code>Location</code> object. In versions 15 and earlier of affected products, there was also the potential for arbitrary code execution. 
",10/12/2012,CWE-264,4.3 MEDIUM,16.0,VERIFIED FIXED,normal,1349880167,1349929495,-
firefox16.0.1,https://bugzilla.mozilla.org/show_bug.cgi?id=790139,CVE-2012-4190,Critical,"October 11, 2012","Mozilla developers identified and fixed two top crashing bugs in the
browser engine used in Firefox and other Mozilla-based products. These bugs showed evidence of memory corruption under certain circumstances, and we
presume that with enough effort at least some of these could be exploited to run
arbitrary code.",10/12/2012,CWE-119,10.0 HIGH,<=16.0,VERIFIED FIXED,critical,1347339362,1349474208,"gfx/cairo/cairo/src/cairo-ft-font.c,modules/freetype2/src/base/ftobjs.c,modules/freetype2/src/base/ftinit.c"
